id,birthY,gender,nationality,label
769,1585,1,清,南詢弘參
771,1593,1,清,上塔大文
773,1598,1,清,天目方
774,1593,1,清,祖堂大杲
776,1593,1,清,黃檗大嵩
777,1588,1,清,山庾弘能
778,1573,1,明,祖印證
780,1573,1,明,四弘願
783,1573,1,明,爾敦艮
789,1580,1,清,江月源
790,1573,1,明,直方偉
791,1708,1,清,眼文
792,1573,1,明,自復圓
796,1573,1,明,破關扶
798,1573,1,明,三關萃
799,1573,1,明,耳圓應
800,1580,1,明 清,曇舸航
802,1573,1,明,森如朗
803,1573,1,明,慧超權
804,1580,1,明 清,津超拔
806,1580,1,明 清,笠雲筠
808,1573,1,明,什菴叡
809,1573,1,明,舒光曮
810,1573,1,明,月航緇
811,1610,1,清,超質
812,1573,1,明,英偉悟
813,1604,1,清,無漏印涵
814,1573,1,明,臨渠霞
816,1573,1,明,仁啟儒
819,1573,1,明,劍石慧
829,1597,1,清,直指性歸
830,1597,1,清,雪眉方坤
832,1597,1,清,石幢寂壽
833,1597,1,清,竺意普傳
834,1597,1,清,耕雲澄鑑
837,1597,1,清,耶湘印𠁼
838,1597,1,清,無私元
839,1597,1,清,禦木印章
840,1597,1,清,竺微智泰
841,1597,1,清,清谿道昶
842,1616,1,明,無生
843,1597,1,清,象含寂定
844,1597,1,清,孤石真憲
846,1718,1,清,了鏽
847,1597,1,清,含光真玉
849,1597,1,清,普天印圓
850,1523,1,明,大海
851,1594,1,明 清,遺聞如幻
852,1597,1,清,勝幢印鎧
856,1538,1,明,悅庵喜
859,1597,1,清,半雲如慧
864,1606,1,明 清,弘敏
867,1597,1,清,古拙印可
870,1597,1,清,四不行弘
878,1597,1,清,卓爾普文
880,1597,1,清,唯旃印道
882,1597,1,清,中天照朗
883,1597,1,清,當臺印森
884,1545,1,明,洪恩
885,1597,1,清,三止印昇
886,1530,1,明,瑞峯
887,1514,1,明,常忠
890,1597,1,清,寶峰洪慧
897,1593,1,明,王谷
902,1597,1,清,蒼峨德海
906,1597,1,清,如岳覺無
908,1458,1,明,明聰  
910,1593,1,清,蒼霞寂桴
912,1597,1,清,靈源印淵
914,1596,1,清,曉音本通
915,1596,1,清,嵩壁觀
916,1596,1,清,奯山本微
917,1593,1,清,空巖行坦
918,1596,1,清,蘧菴本元
919,1593,1,清,柴立行巳
926,1852,1,清,敬安
931,1839,1,清,上仁
932,1596,1,清,古拙本哲
934,1596,1,清,佩南本印
936,1596,1,清,圓智本緣
940,1598,1,明 清,性珽
941,1593,1,明,行璣
947,1596,1,清,破一本庸
948,1596,1,清,天拙本宗
949,1596,1,清,具準元發
950,1596,1,清,嶽來本衡
951,1596,1,清,山燄杲
952,1596,1,清,直庵本浩
953,1596,1,清,爐雪慧
954,1596,1,清,浮弋本岑
955,1596,1,清,快庵鑑
956,1596,1,清,鶴嶠岱
957,1596,1,清,此宗本溟
958,1596,1,清,人嶽曉
959,1596,1,清,世楷式
961,1596,1,清,居曇彥佶
963,1596,1,清,獻可寂
964,1596,1,清,躬敏勗
966,1592,1,清,海砥
968,1616,1,明 清,如一
969,1613,1,清,時學
970,1596,1,清,笑隱粲
971,1596,1,清,南雲暐
972,1634,1,清,懷光燦
974,1596,1,清,薪傳瀾
975,1596,1,清,易堂晧
979,1596,1,清,徹也照
982,1596,2,清,覺柯信
989,1596,1,清,卼巖常
992,1596,1,清,大雷慶
993,1596,1,清,響山琦
1004,1596,1,清,庚除岊
1005,1596,1,清,浪平理
1014,1596,1,清,佛智本孝
1015,1561,1,明,圓澄
1016,1609,1,清,超朗
1017,1592,1,清,興焰
1018,1596,1,清,石艧介颿
1019,1596,1,清,雪巔持
1021,1596,1,清,穎脫銳
1023,1652,1,清,純寬晃
1025,1596,1,清,靈阜顯
1026,1592,1,清,廣徹
1027,1594,1,清,師南旋
1028,1594,1,清,微菴研
1032,1602,1,明 清,義天
1033,1594,1,清,僧幢建
1034,1613,1,明 清,宗符智華
1035,1594,1,清,爾愚環
1037,1594,1,清,澂清月
1038,1594,1,清,萬因聖
1039,1599,1,清,解齊行純
1040,1593,1,清,千雲湛
1041,1593,1,清,白嶠㵿
1042,1593,1,清,無奇涵
1043,1593,1,清,玉田潤
1044,1593,1,清,鈍斧濊
1045,1593,1,清,楚雲漢
1050,1593,1,清,古余演
1051,1593,1,清,天峰清
1052,1593,1,清,育焉淉
1053,1593,1,清,疊山淵
1054,1593,1,清,省三淙
1056,1665,1,清,樾堂隆樹
1057,1593,1,清,頑衲準
1058,1593,1,清,羽尊鵬
1059,1630,1,清,旦文震
1060,1593,1,清,寄菴澯
1061,1593,1,清,無外法
1063,1593,1,清,鶴汀浦
1064,1593,1,清,雪門漣
1066,1593,1,清,周垣綜
1068,1593,1,清,履冰汶
1069,1593,2,清,高源清
1070,1593,1,清,蹈先溶
1071,1593,1,清,張賡言
1072,1593,1,清,俞源
1073,1593,1,清,佛果汋
1081,1593,1,清,嵋樵𣽡
1082,1593,1,清,靈常奫
1083,1593,1,清,雪岑涌
1087,1593,1,清,眉劍澯
1093,1593,1,清,恒止淨
1095,1593,1,清,惠庵渵
1096,1593,1,清,嵩源㵽
1103,1638,1,清,愛新覺羅福臨
1104,1593,1,清,若雷淑
1105,1593,1,清,了山濬
1106,1593,1,清,天伊行澐
1107,1596,1,清,破雲義
1108,1593,1,清,石丰漋
1109,1630,1,清,珊輝秀
1110,1596,1,清,漢目杲
1112,1596,1,清,雲父徧
1113,1596,1,清,博融本
1115,1596,1,清,印山先
1116,1596,1,清,赤冶果
1117,1596,2,清,印月行霖
1118,1596,1,清,了源昭
1121,1593,1,清,退崖泐
1128,1596,1,清,月瓢度
1129,1544,1,明,性蓮
1131,1611,1,清,興斧
1132,1584,1,明,明雪
1133,1593,1,清,大寧
1135,1630,1,清,豁菴徹
1140,1711,1,清,畹荃
1142,1596,1,清,雲皐慧
1143,1596,1,清,雲漢蔭
1144,1596,1,清,慧聞定
1146,1554,1,明,傳燈
1149,1603,1,清,吳光裕
1151,1596,1,清,雪菴如
1153,1596,1,清,奯石周
1154,1596,1,清,破夢辨
1157,1596,1,清,曉初智
1158,1632,1,清,潛庵乾
1160,1596,1,清,白兆新
1164,1604,1,清,本致
1165,1591,1,清,無語寂舜
1167,1615,1,清,智玹
1170,1615,1,清,智沇
1176,1615,1,清,智樞
1177,1615,1,清,智巽
1178,1540,1,明,福登
1179,1615,1,清,智橒
1181,1615,1,清,智信
1183,1533,1,明,性專
1186,1615,1,清,元顗
1187,1540,1,明,性冲
1188,1615,1,清,智輝
1189,1741,1,清,際醒
1194,1615,1,清,智埕
1198,1615,1,清,智湛
1205,1615,1,清,智柱
1209,1615,1,清,智郁
1210,1615,1,清,智元
1211,1615,1,清,智兌
1212,1615,1,清,智鑒
1213,1572,1,明,雪嶺
1214,1615,1,清,性廣
1223,1611,1,明 清,大智
1226,1615,1,清,智凝
1228,1593,1,明 清,道盛
1230,1615,1,清,智曙
1237,1615,1,清,智育
1243,1630,1,清,受菴明
1254,1615,1,清,智忱
1255,1620,1,清,嬾翁遇
1256,1620,1,清,智炅
1259,1620,1,清,智應
1260,1620,1,清,智忍
1261,1620,1,清,智愃
1262,1620,1,清,超卓
1263,1620,1,清,本孝
1264,1630,1,清,弘泰證
1303,1604,1,明,古林
1305,1620,1,清,本玉
1308,1620,1,清,行恂
1309,1620,1,清,行恪
1310,1620,1,清,道存
1311,1620,1,清,超標
1331,1610,1,清,智湛
1333,1620,1,清,元隆
1336,1630,1,明 清,蘧宿
1338,1620,1,清,智宸
1339,1522,1,明,祖住
1340,1485,1,明,朝陽
1341,1522,1,明,高安
1342,1501,1,明,宗書
1343,1512,1,明,無極
1344,1612,1,明 清,今廬
1345,1474,1,明,明龍
1347,1474,1,明,大光
1349,1519,1,明,真節
1350,1499,1,明,明休
1352,1638,1,清,童求傳昱
1354,1634,1,清,古巖興莞
1355,1531,1,明,明得
1356,1635,1,清,義雲興胤
1357,1511,1,明,祇園
1358,1521,1,明,沙泉
1359,1630,1,清,剖雲傳鵬
1360,1630,1,清,義天仁
1361,1537,1,明,真清
1364,1506,1,明,寶珠
1365,1635,1,清,子賢興紀
1373,1630,1,清,岐超祖
1375,1630,1,清,立夫傑
1376,1630,1,清,一菴達
1379,1630,1,清,冰崖響
1381,1630,1,清,歇馳觀
1391,1630,1,清,諾然召
1392,1630,1,清,印雪冬
1395,1630,1,清,定慧誥
1397,1652,1,清,空石傳意
1400,1630,1,清,牧庵念
1420,1625,1,清,興照
1423,1612,1,清,今匝
1424,1625,1,清,興孝
1430,1612,1,清,今蟻
1432,1612,1,清,今育
1433,1612,1,清,今何
1439,1625,1,清,興悌
1440,1625,1,清,興卍
1441,1625,1,清,溥證
1445,1625,1,清,覺範
1449,1625,1,清,興敏
1450,1625,1,清,德神
1452,1625,1,清,宗弘
1454,1625,1,清,興潤
1457,1602,1,清,遺聞德
1468,1588,1,清,幻生伊
1471,1588,1,清,穎夷可
1477,1588,1,明,展機現
1479,1588,1,清,三目䜿
1486,1602,1,清,圓明淨
1488,1588,1,清,致果毅
1498,1585,1,清,嚮山應
1500,1585,1,清,無盡聞
1510,1602,1,清,憩巖密
1512,1630,1,清,根潔蓮
1516,1585,1,清,中靜定
1517,1588,1,清,選宗擇
1519,1588,1,清,舒宗摛
1525,1588,1,清,淨懷襟
1528,1588,1,清,含初信
1542,1588,1,清,觀常慧
1543,1588,1,清,鏡融聞
1544,1588,1,清,慧基鎡
1548,1588,1,清,虗一淼
1550,1588,1,清,尉堂照
1551,1588,1,清,一足恩
1553,1588,1,清,貫之傳
1554,1631,1,明 清,可聞海源
1555,1588,1,清,淡明囦
1556,1600,1,明 清,仁菴濟義
1557,1588,1,清,涵眞源
1558,1588,1,清,蓮子生
1559,1588,1,清,佛眉月
1560,1588,1,清,翠堂森
1561,1600,1,清,載一晉
1582,1600,1,清,澄一清
1583,1649,1,清,古心
1585,1600,1,清,靈沼濎
1587,1600,1,清,乾敏證
1588,1499,1,明,別傳
1591,1404,1,明,紹琦
1592,1600,1,清,獨任雲
1593,1600,1,清,大閒靜
1598,1600,1,清,弗為祚
1606,1600,1,清,履先緒
1607,1600,1,清,素菴仁
1608,1600,1,清,曇璽印
1609,1600,1,清,煦杲照
1610,1600,1,清,在明德
1619,1600,1,清,圓實寧
1623,1630,1,清,師昂廣元
1624,1600,1,清,栗庵乘
1626,1652,1,清,海覺
1627,1622,1,明 清,杜漺
1628,1622,1,明 清,本僼
1629,1593,1,清,超寤
1630,1630,1,清,智勝慧
1631,1600,1,清,石語濟音
1632,1593,1,清,行雪
1633,1600,1,清,霓庵祁
1635,1637,1,清,元盛
1637,1711,1,清,秋遠碧
1638,1610,1,清,張德地
1641,1404,1,明,淨澄
1646,1545,1,明,道開
1647,1669,1,清,明哲
1648,1600,1,清,笑魯賢
1650,1600,1,清,穆文德
1658,1600,1,清,若相有
1670,1600,1,清,巢山至
1683,1600,1,清,牖明本
1687,1600,1,清,聖可凡
1688,1600,1,清,懷宗隆
1693,1600,1,清,堅忍鎧
1697,1506,1,明,徧融
1699,1630,1,清,懶餘勤
1700,1499,1,明,道惠
1701,1440,1,明,壞空成
1706,1619,1,明 清,性藏
1707,1619,1,清,瓊目
1710,1600,1,清,卓靈長
1711,1608,1,清,舒光照
1718,1600,1,清,晏巖清
1719,1483,1,明,永寧
1722,1501,1,明,法會
1735,1597,1,明 清,海明
1744,1600,1,清,天彌廣
1749,1600,1,清,衲華貫
1750,1600,1,清,佛眉惺
1756,1630,1,清,耳圓音
1759,1600,1,明,慧聞圓
1774,1600,1,清,開之韶
1775,1600,1,清,豁一慶
1776,1593,1,清,祖林明
1777,1600,1,清,大賢靜
1778,1593,1,清,嵩巖靈
1780,1600,1,清,雪澗顯
1786,1600,1,清,轉凡禧
1787,1711,1,清,淨月宗輝
1789,1600,1,清,達方界
1795,1600,1,清,句玹日
1797,1600,1,清,青震指
1798,1600,1,清,汝水維
1799,1605,1,清,冀應熊
1801,1609,1,明 清,行密
1802,1613,1,明 清,行喜
1804,1626,1,清,屢生覺知
1806,1607,1,明 清,行澤
1809,1593,1,明,通授
1814,1612,1,明 清,淨瑩
1815,1608,1,明 清,圅昰
1816,1600,1,清,洪遂泰
1821,1603,1,明 清,如相
1832,1600,1,清,介華潔
1834,1600,1,清,慈月時
1838,1521,1,明,德胤
1844,1543,1,明,明覺
1845,1586,1,明 清,慧麗
1847,1610,1,清,堯菴治
1849,1600,1,清,笑拈岳
1850,1582,1,明 清,慧芝
1852,1605,1,明 清,圓䂐
1865,1543,1,明,性田
1866,1600,1,清,岸廣殊
1873,1552,1,明,澄芳
1894,1600,1,清,谷菴萃
1912,1600,1,清,鵬雲宏
1925,1600,1,清,子樵如
1926,1600,1,清,天越潛
1927,1600,1,清,靈陌敏
1929,1683,1,清,實徹
1930,1686,1,清,福聚
1936,1600,1,清,古喬通
1971,1600,1,清,憨愚慧
1975,1600,1,清,天南臨
1984,1600,1,清,無歇恒
1986,1600,1,清,慧燈紹
2008,1600,1,清,御宗聖
2009,1600,1,清,珂雪禎
2018,1596,1,清,本元冰壑
2023,1605,1,清,雪章元
2026,1604,1,明 清,原直全賦
2031,1605,1,清,完魯章
2037,1613,1,明 清,學蘊
2040,1605,1,清,魯南琛
2049,1592,1,明,大千
2055,1605,1,清,青原暐
2057,1513,1,明,眞圓
2063,1593,1,明 清,明方
2066,1633,1,明 清,今無
2067,1604,1,清,印巒
2068,1611,1,明 清,傳裔
2070,1620,1,明 清,本皙
2071,1491,1,明,如空
2072,1576,1,明,慧廣
2073,1587,1,明,妙用
2074,1613,1,明 清,悟鈞
2075,1612,1,明 清,悟進
2076,1615,1,明 清,悟元
2082,1605,1,清,劭圓琚
2119,1605,1,清,籜菴繩
2130,1404,1,明,月溪澄
2137,1404,1,明,寶印
2138,1404,1,明,楚峯
2139,1404,1,明,玉堂
2140,1404,1,明,大川洪
2145,1605,1,清,醒熱粹
2152,1605,1,清,去息居溟
2153,1605,1,清,無依仁
2156,1605,1,清,問松原
2158,1501,1,明,真澧
2159,1605,1,清,梵尊勝
2162,1605,1,清,彚藻文
2169,1605,1,清,聲衍恒
2172,1632,1,明 清,老藏丹貝
2173,1632,1,清,藍建巴
2179,1593,1,明 清,行幟
2196,1605,1,清,無隣廓
2198,1605,1,清,嚴序紀
2200,1605,1,清,石葉成
2203,1605,1,清,祖憲襲
2205,1605,1,清,蕳石祖
2206,1605,1,清,喻葦濟翬
2214,1605,1,清,赤巖淵
2220,1506,1,明,寬悅
2222,1605,1,清,有門新
2223,1605,1,清,善持濟馭
2224,1605,1,清,徵聖圖
2228,1605,1,清,童碩宏
2229,1620,1,明 清,智檀
2230,1677,1,清,洪建
2231,1605,1,清,衷雪淵
2233,1605,1,清,狀伊致
2236,1605,1,清,補菴喻
2237,1605,1,清,風遇谷
2238,1605,1,清,質菴邵
2240,1628,1,清,高奣映
2242,1605,1,清,研菴遂
2244,1655,1,清,中贊
2246,1655,1,清,繹堂
2248,1555,1,明,志若
2249,1605,1,清,山椒延音
2255,1605,1,明,汝晉輪
2257,1599,1,明,洪上
2258,1664,1,清,谷聲實裕
2259,1613,1,明 清,行敬
2260,1585,1,明,智誾
2264,1535,1,明,明證
2273,1605,1,明,惕方予
2274,1605,1,清,序香成
2275,1605,1,清,香林真
2276,1605,1,清,古斯乘
2277,1628,1,明 清,淨極
2281,1605,1,清,卭在瓠
2283,1605,1,清,咸菴及
2284,1605,1,清,冬杲亮
2287,1637,1,清,常智
2288,1605,1,清,天逸超
2292,1605,1,清,力菴蔭
2294,1605,1,清,飲曉濤
2296,1623,1,清,廣睿
2297,1613,1,明 清,雲腹道智
2298,1605,1,明 清,照衣
2299,1605,1,清,字雲蹤
2300,1517,1,明,本帖
2301,1546,1,明,儒全
2302,1518,1,明,凈月
2303,1540,1,明,德住
2304,1492,1,明,性玄
2305,1506,1,明,寂觀
2306,1594,1,明 清,通微
2307,1619,1,明 清,超船
2308,1576,1,明,本安
2309,1591,1,明,可全
2310,1513,1,明,如滿
2311,1604,1,明 清,行海
2312,1593,1,明 清,通賢
2313,1596,1,明 清,通奇
2314,1599,1,明 清,明盂
2315,1604,1,清,淨現
2316,1605,1,清,過庵輪
2317,1614,1,明,真哲
2319,1612,1,明 清,圅可
2322,1605,1,清,黃度裕
2323,1555,1,明,真澄
2324,1576,1,明,幻空
2325,1515,1,明,真語
2326,1655,1,清,震六
2328,1661,1,清,法澤
2332,1583,1,明,圓彩
2333,1593,1,明 清,普荷
2341,1605,1,清,可翁潛
2342,1577,1,明,智曉
2344,1571,1,明,如桂
2345,1599,1,明,三昧
2346,1505,1,明,南嵩
2347,1695,1,清,貫一聖通
2351,1604,1,明 清,普行
2355,1584,1,明,儒施
2357,1605,1,清,柏岩楚嶽
2359,1605,1,清,琴山成張
2360,1565,1,明,和雅
2361,1582,1,明,廣慧
2362,1605,1,清,訒揆乘旦
2382,1605,1,清,肩遠鐘
2384,1661,1,清,玉峯
2385,1661,1,清,洞徹
2386,1599,1,明,寂定
2387,1623,1,清,洪希
2389,1687,1,清,夢蘭
2403,1517,1,明,道心
2405,1517,1,明,興徹
2406,1598,1,清,香林馨
2411,1605,1,清,大仝照啟
2412,1505,1,明,海慧
2414,1517,1,明,法光
2415,1515,1,明,正宗
2417,1497,1,明,明鑑
2418,1605,1,清,見斯圓照
2420,1586,1,清,陳世凱
2422,1605,1,清,獅巖果霑
2423,1605,1,清,可雲果霽
2425,1555,1,明,古梅
2427,1605,1,清,頑石完矩
2429,1661,1,清,在璿璣
2430,1553,1,明,真定
2431,1598,1,清,藏舟普澤
2434,1576,1,明,盡玄
2435,1598,1,清,清素德訥
2444,1565,1,明,徹明
2445,1591,1,明,周續
2446,1584,1,明,慧鑑
2448,1604,1,明 清,通問
2449,1594,1,清,雲中龍
2450,1649,1,清,自修
2452,1603,1,清,伯符道盛
2453,1598,1,清,嘯虛性空
2455,1685,1,清,實徹
2456,1628,1,清,學明
2457,1616,1,明 清,行導
2458,1599,1,清,普勻
2459,1591,1,清,普見
2468,1598,1,清,澹玄方瑤
2473,1603,1,清,香谷道傳
2487,1598,1,清,微密道深
2503,1608,1,清,大冶道況
2521,1603,1,清,禪木性亮
2529,1603,1,清,天如道高
2530,1620,1,清,慧目道見
2541,1603,1,清,天近道徹
2551,1684,1,清,空焱
2552,1662,1,清,樂道
2557,1603,1,清,天眼道悟
2560,1603,1,清,鹿苑道付
2568,1603,1,清,槐鶯道俊
2571,1603,1,清,湘雲道淵
2591,1613,1,清,舟峰岸
2594,1603,1,清,天文道振
