id,birthY,gender,nationality,label
16595,1633,1,明 清,翁叔元
16,1576,1,明,大壑
14570,1591,1,明,沐天波
3263,1620,1,清,兼樹讓
9707,1623,1,清,宗昇
7292,1624,1,清,允則欽
10043,1612,1,清,鐵輪印
10421,1535,1,明,萬安大雲
10479,1602,1,明,洗元相
3221,1593,1,清,均實水
5111,1754,1,清,達澄
7002,1610,1,清,佛明清
3302,1614,1,明 清,明林
559,1596,1,清,頑楫濟
9035,1606,1,清,壽山琦
10058,1612,1,清,次僧倫
12384,1482,1,明,平舒
8935,1636,1,清,燕林榮
8112,1547,1,明,蘇州真量
2082,1605,1,清,劭圓琚
1633,1600,1,清,霓庵祁
6898,1597,1,清,不醉常覺
8097,1593,1,清,慵庵淨偉
8941,1621,1,清,端居昌泰
6859,1597,1,清,聞心敞
10487,1670,1,清,本然明壽
750,1651,1,清,際位
1259,1620,1,清,智應
8628,1616,1,清,英衲毅
3140,1567,1,清,西師太
8861,1601,1,清,梲嵩宗
10694,1836,1,清,東林
16585,1619,1,明,王之麟
3379,1627,1,明 清,薀宏
9020,1596,1,清,閩雪吼
16596,1631,1,清,藍盂
8700,1611,1,清,楷生海鹽
8387,1624,1,清,睦庵孝
9952,1660,1,清,參徹玄極
2625,1619,1,清,發育
9223,1580,1,清,御堂光
10249,1690,1,清,性宏律潤
8735,1621,1,清,俍庵諴
777,1588,1,清,山庾弘能
8774,1619,1,清,翠亭燿
8475,1610,1,清,明嵩
10299,1695,1,清,沛然眞智
9689,1593,1,清,唵幢源
8892,1593,1,清,化南上
4320,1619,1,清,雲樹發密
7032,1599,1,清,識得純
7274,1614,1,清,白眉貞
7302,1613,1,清,無絃琴
9297,1600,1,清,童樹道蔭
380,1683,1,清,際源
1360,1630,1,清,義天仁
8988,1610,1,清,庚山弘秀
16359,1843,1,清,徐樹鈞
9126,1609,1,清,瑞參本釉
9155,1615,1,清,智柏容
3340,1620,1,明 清,上音
10589,1579,1,明 清,音乘
9303,1622,1,清,頑谷璘
8311,1711,1,清,普道際清
8036,1691,1,清,憨如行秀
8290,1845,1,清,朗輝事融
2259,1613,1,明 清,行敬
7332,1404,1,明,古繡斌
3181,1602,1,明 清,靈瑞弘曇
9465,1640,1,清,徹用弘鑑
10586,1564,1,明,皖舒
95,1611,1,明 清,行舟
6897,1597,1,清,廣成普陞
5254,1562,1,明 清,戒隱
9603,1630,1,清,慈淨蓮
8042,1617,1,清,雪逵照
430,1577,1,明,釋禪
9024,1596,1,清,古月楨
9902,1660,1,清,壽昌通福
9883,1660,1,清,瑩珠照隱
9732,1622,1,清,道三本
832,1597,1,清,石幢寂壽
464,1593,1,清,行朗
5751,1603,1,清,覺天燈啟
8708,1594,1,清,達虗上
10724,1632,1,清,不偶文暢
10199,1612,1,清,位與寶
16447,1634,1,清,劉調元
8361,1617,1,清,靈默智
2774,1597,1,清,寶持超湛
6835,1609,1,清,曉元濟
247,1615,1,明 清,淨挺
8886,1593,1,清,悟空介威
10806,1625,1,清,徹洞
16219,1568,1,明,薛鸞
8929,1636,1,清,雪乳律
2037,1613,1,明 清,學蘊
10165,1683,1,清,廷玉義
8436,1613,1,清,海岳
864,1606,1,明 清,弘敏
3105,1585,1,明 清,問石弘乘
16396,1696,1,清,陳宏謀
8463,1620,1,清,元一
2283,1605,1,清,咸菴及
9979,1655,1,清,道安經
3622,1691,1,清,超源
8970,1606,1,清,喝雲超巨
5334,1757,1,清,覺鐙
3419,1634,1,清,振寰照福
13574,1562,1,明,陶望齡
7224,1589,1,明 清,張有譽
8933,1636,1,清,桂輪朗
9196,1567,1,清,德琦
8971,1606,1,清,鐵航權
14044,1508,1,明,趙貞吉
1188,1615,1,清,智輝
8857,1610,1,清,鑌鐵瑋
10239,1663,1,清,若呆慧
6880,1611,1,清,嵩眉佛海
8049,1631,1,清,運德輪
3211,1610,1,明 清,行覺
8810,1596,1,清,九乾貞
59,1599,1,明 清,弘璧
9192,1637,1,清,全濟德南
16449,1583,1,清,眉叟
16193,1627,1,清,張彙
9796,1609,1,清,道務來勝
16588,1601,2,明,吳氏
3277,1611,1,明 清,全菴行進
8047,1631,1,清,遠林德進
9540,1608,1,清,旨𠁼經
9926,1660,1,清,金緣本來
4068,1404,1,明,西宗祐
1352,1638,1,清,童求傳昱
2687,1603,1,清,六鰲道明
7217,1613,1,清,五嶽濟玹
9033,1622,1,清,紀安大經
1157,1596,1,清,曉初智
16616,1670,1,清,愛新覺羅椿泰
1355,1531,1,明,明得
3746,1660,1,清,超徹
10541,1612,1,明 清,仞今今璧
8845,1593,1,清,雪機元
10137,1619,1,清,闊用
3287,1612,1,明 清,懶生徹昇
8081,1599,1,清,坦持淨鎰
8598,1597,1,清,佛先啟
3136,1596,1,清,商尊玄
9242,1610,1,清,潤堂證
8384,1671,1,清,實綍
8801,1596,1,清,南耕震
2249,1605,1,清,山椒延音
2833,1596,1,清,藻菴鑑
16311,1617,1,明,山雲未嘯
9759,1629,1,清,仁者靜
16180,1605,2,明,孫氏
8335,1720,1,清,寂照通
9127,1609,1,清,冰履淨堅
16844,1593,1,明,陳三有
3409,1632,1,明 清,真覺
610,1542,1,明,正圓
3642,1593,1,清,寂乾
16032,1468,1,明,圓月
811,1610,1,清,超質
3160,1597,1,明 清,冷堂林
9206,1604,1,清,古藥智
10822,1659,1,清,曉蒼
1778,1593,1,清,嵩巖靈
7164,1593,1,清,機伭年
1069,1593,2,清,高源清
6806,1597,1,清,六岫印奎
9307,1622,1,清,則文磷
16711,1576,1,明,陶汝鼒
8286,1592,1,清,心盤真橋
8331,1720,1,清,道源際信
9974,1660,1,清,朗木實宗
9867,1603,1,清,止岸海慈
3335,1619,1,明 清,行峰
10012,1680,1,清,海山明
6968,1618,1,清,厂石如聖
6892,1597,1,清,竹帆印波
553,1594,1,清,相隱伊
466,1593,1,清,規權
10136,1619,1,清,徹可
9281,1627,1,清,元微明覺
16547,1620,1,明 清,普明照
16604,1659,2,清,陳氏
8028,1603,1,清,棲靈善初
8305,1699,1,清,來悟明
9253,1628,1,清,楚傳寳
9189,1637,1,清,履雲德福
9004,1596,1,清,月庵潔
8132,1547,1,明,長子性宗
6785,1454,1,明,古拙悟
16600,1660,1,清,王天寶
3825,1614,1,清,開極德慧
8357,1617,1,清,宗蔭燈
8675,1593,1,清,天軾輪
8777,1616,1,清,魯宗俊
9737,1596,1,清,竺菴瑞
10602,1573,1,清,朗生
9617,1634,1,清,修木成林
6804,1597,1,清,壽山性福
8896,1593,1,清,貫之珏
3755,1614,1,清,不昧常寤
3241,1610,1,明 清,崇已峻
9771,1610,1,清,宜南明滿
205,1645,1,清,書玉
10495,1777,1,清,西峰印吉
3867,1404,1,明,月光常慧
8068,1590,1,清,自聞淨音
8355,1617,1,清,卓崖彙
16688,1740,1,清,佛度
8285,1592,1,明,也懶性圭
153,1611,1,明 清,性聰
3866,1404,1,明,豁堂祖裕
1544,1588,1,清,慧基鎡
16816,1545,1,明,雷思沛
3692,1611,1,明 清,陸瑛
10082,1634,1,清,天嶧修
561,1596,1,清,上乘本宗
8351,1617,1,清,宗辨學
482,1593,1,清,寂泰
10110,1695,1,清,雪航化葦
14780,1555,1,明,真懷
8603,1611,1,清,淵堂齡
16397,1696,1,清,方觀承
2683,1603,1,清,古符德慧
518,1594,1,清,卓庵嶽
10621,1596,1,清,空生慈
952,1596,1,清,直庵本浩
7237,1599,1,清,佛幢華
8009,1586,1,明,願庵淨伊
16674,1628,1,明 清,樵石
16299,1589,1,明,陳函輝
16268,1711,1,清,含明
3363,1625,1,明 清,方孝
10540,1612,1,明 清,今盌
3098,1577,1,明,晦臺元鏡
10825,1688,1,清,瑞貞
1650,1600,1,清,穆文德
345,1614,1,明 清,印正
3069,1552,1,明,大覺方念
8329,1720,1,清,智輪際照
3110,1589,1,清,逐鷗㭘
10625,1594,1,明,涵初
8819,1623,1,清,天倫景
673,1575,1,明,大林偉
14724,1634,1,清,王士禎
14454,1601,1,明 清,阿王老藏
10897,1574,1,明,寶相
7160,1615,1,清,梵源琮
13774,1531,1,明,百川海
8143,1547,1,明,雲金宗懷
7001,1610,1,清,燈壁文衡權
201,1602,1,明 清,徐昌治
3940,1424,1,明,曉庵昇
5756,1603,1,清,惺徹燈法
9788,1626,1,清,南翁聞慧
9907,1660,1,清,靈默法洪
10262,1693,1,清,海宇常清
4480,1593,1,清,山衣瀇
8508,1623,1,清,正繼
16579,1813,1,清,福嚴自成
7309,1610,1,清,禪林意
6869,1619,1,清,大慈悟度
10697,1855,1,清,春庭
5256,1719,1,清,實蔭
13935,1610,1,明,印宗
16370,1599,1,明,楊棟朝
16552,1671,2,清,許氏
8295,1653,1,清,無學明用
9994,1623,1,清,洞然隆明
8878,1599,1,清,上一乘
10408,1632,1,清,若劍司
9645,1596,1,清,洞暎燈
3860,1404,1,明,一天智中
3240,1610,1,明 清,大成
8606,1611,1,清,石竺嵩
7247,1573,1,清,峻明諟
8755,1622,1,清,元撰
16406,1774,1,清,蔡鏡舫
3513,1619,1,清,用晦如明
5340,1705,1,清,篆玉
10160,1683,1,清,道菴參
9660,1593,1,清,介石芳
9094,1604,1,清,南源信
10454,1685,1,清,智宏然理
9270,1628,1,清,根受潤
16238,1579,1,明,味白
4717,1648,1,清,行載
9704,1623,1,清,石鐘松波
9413,1616,1,清,一休性旵
4055,1451,1,明,月潭澄
16225,1610,2,明,張氏
9044,1611,1,清,覺興隆
754,1690,1,清,際萱
744,1693,1,清,際愚
3209,1608,1,明 清,藏林海華
558,1596,1,清,別機本清
10148,1685,1,清,湛海宗
1486,1602,1,清,圓明淨
2076,1615,1,明 清,悟元
7153,1624,1,清,雪平隆
16507,1606,1,清,譚希閔
9123,1609,1,清,子愚本玄
7018,1610,1,清,十虗竺
3366,1626,1,明 清,超智
9079,1596,1,清,草堂秀
16465,1663,1,清,陳鵬年
3293,1613,1,明 清,行岡
8677,1593,1,清,履庵經
8927,1636,1,清,晦嵓慧
9022,1596,1,清,瞿目頂
9442,1597,1,清,舌端光長
16472,1742,1,清,陳東甫
10237,1618,1,清,可藏用
9137,1607,1,清,深皜
3830,1404,1,明,金山寶
6838,1609,1,清,從谷習
8364,1614,1,清,古箬行卓
10393,1813,1,清,恒志無來
2836,1805,1,清,月輝了禪
9110,1608,1,清,月江本印
1183,1533,1,明,性專
16723,1580,1,明,朱常淓
802,1573,1,明,森如朗
3313,1616,1,明 清,宏遠紹
3649,1605,1,清,瑞巖淨融
16617,1681,2,清,王氏
715,1584,1,清,起元淨生
4321,1404,1,明,悟
9940,1660,1,清,朗徹興照
7210,1588,1,清,古巖利
1629,1593,1,清,超寤
4713,1581,1,明,香雪明有
1035,1594,1,清,爾愚環
8120,1547,1,明,繼賢性燈
9310,1620,1,清,白兆粲
3672,1605,1,清,巨峨徹空
10212,1621,1,清,穎戟易
16540,1627,2,明,程氏
8884,1599,2,清,佛機元
8060,1584,1,清,不溢淨滿
9032,1622,1,清,颿庵順
1722,1501,1,明,法會
8805,1596,1,清,克修挺
16564,1711,1,清,靈峯素蓮
728,1617,1,明 清,大依
10419,1535,1,清,常熟崇文
10848,1599,1,清,淡遠
9075,1596,1,清,月嶠閒
3165,1598,1,明 清,行嵿
10745,1619,1,明 清,心安
8489,1625,1,清,序璋
7167,1593,2,清,法淨皓
16705,1575,1,明,松雲
9953,1660,1,清,莊嚴真壽
1610,1600,1,清,在明德
1142,1596,1,清,雲皐慧
10113,1695,1,清,天翼化鵬
7284,1604,1,清,隱谷仰
4623,1628,1,清,王帝臣
1971,1600,1,清,憨愚慧
8902,1593,1,清,禹庵弘
8654,1608,1,清,德門超驥
2386,1599,1,明,寂定
16281,1574,1,明,石萬程
7051,1599,1,清,古鑑圓
108,1605,1,清,行韜
1151,1596,1,清,雪菴如
9781,1626,1,清,大機有
16686,1685,1,清,梅松
102,1614,1,明 清,行森
1015,1561,1,明,圓澄
10489,1692,1,清,琮璋圓琳
10073,1621,2,清,聖拙地
16437,1641,1,清,薩畢漢
9175,1637,1,清,翼駒順
8787,1596,1,清,卓午曜
9415,1616,1,清,恆念道富
9887,1660,1,清,周奇育
3214,1609,1,明 清,素弘真理
9441,1613,1,清,遠山通炤
8518,1620,1,清,成純
693,1600,1,明 清,超宣
9014,1596,1,清,祖建承
8912,1593,1,清,石龕遡
8340,1720,1,清,智量印
8955,1596,1,清,孚山性志
16519,1613,1,明 清,嚴自明
8324,1653,1,清,指柏正
8348,1704,1,清,達本源
10017,1610,1,清,吼山震
13649,1536,1,明,宋應昌
4715,1586,1,明,明懷
968,1616,1,明 清,如一
264,1614,1,明 清,通琇
6799,1597,1,清,四維普寬
16571,1824,1,清,鄧學浩
8987,1610,1,清,慵菴道玉
2362,1605,1,清,訒揆乘旦
8382,1683,1,清,宗雷震
8510,1621,1,清,自惺慶法
9916,1660,1,清,岷松常岫
1744,1600,1,清,天彌廣
9422,1625,1,清,德嶠如奕
10281,1737,1,清,松亭顯覺
9928,1660,1,清,全慧圓偈
3280,1612,1,明 清,林我鑑
3045,1420,1,明,無方可從
15391,1792,1,清,向榮
3303,1614,1,明 清,行岳
10853,1603,1,清,德曙
8149,1547,1,明,潞安方貴
8716,1602,1,清,超今
1110,1596,1,清,漢目杲
10325,1789,1,清,聚成禰來
1213,1572,1,明,雪嶺
1376,1630,1,清,一菴達
10127,1603,1,清,天祥禎
8325,1653,1,清,閬雲雯
6801,1605,1,明 清,別峰道璽
10520,1684,1,清,丙元明悟
4714,1561,1,明,指南明徹
8869,1599,1,清,忞庵相
9258,1628,1,清,攝水月
8033,1610,1,清,埜雲徹
6930,1603,1,清,聖圖道行
5620,1613,1,明,空如
6929,1603,1,清,以四德教
1873,1552,1,明,澄芳
9698,1593,1,清,子厚淳
10322,1761,1,清,文定通靜
9721,1610,1,清,成隱
6973,1660,1,清,德雲實悟
14558,1515,1,明,羅汝芳
6985,1634,1,清,古燈德明
271,1740,1,清,彭紹升
4318,1404,1,明,滿
7069,1599,1,清,中樸行如
5262,1593,1,清,真旻
9958,1647,1,清,谷愚如閒
9130,1609,1,清,彌映本道
10025,1612,1,清,澹如賢
7368,1440,1,明,大用機
8061,1584,1,清,謂斯淨教
8088,1599,1,清,休山淨炬
16619,1688,1,清,慧朗
5245,1593,1,清,行溥
1025,1596,1,清,靈阜顯
8326,1682,1,清,穎悟實元
3144,1598,1,清,雷水石谷慧
6940,1603,1,清,耳毒道泰
5221,1619,1,清,蒼璧明睿
5251,1627,1,清,智廣
8828,1629,1,清,慧海深
8283,1592,1,清,無得海寧
68,1545,1,明,正誨
9924,1660,1,清,恒容通智
209,1621,1,明 清,真在
8101,1611,1,清,尊道揀
7383,1424,1,明,太初忍
2298,1605,1,明 清,照衣
362,1487,1,明,道濟
10293,1720,1,清,達鑑
10001,1705,1,清,恢慈仁
3167,1599,1,明 清,形山宏淖
16403,1764,1,清,張問陶
8336,1720,1,清,雲開日
8924,1593,1,清,巖立敏
411,1603,1,明 清,慧機
9970,1619,1,清,天骨本淨
9923,1660,1,清,林菴海圓
16648,1818,1,清,瓜爾佳文祥
1060,1593,1,清,寄菴澯
8976,1606,1,清,思隱林
6942,1603,1,清,繼初印尚
9605,1621,1,清,法衡成璽
8058,1584,1,清,離言淨義
16508,1587,1,明 清,李光春
3120,1599,1,清,幻菴時
3427,1640,1,明 清,道樂
3125,1591,1,明 清,孤崖淨聰
1711,1608,1,清,舒光照
3687,1603,1,清,性炅
8140,1547,1,明,崇明昌定
7260,1703,1,清,有于實成
8597,1597,1,清,鐵機常
8803,1596,1,清,玉峰岑
391,1634,1,明 清,德基
97,1600,1,明 清,行省
10362,1552,1,明,雪庵海蓮
10786,1634,1,明,竹懷
214,1596,1,清,真樸
16320,1533,1,明,孔生
7028,1601,1,清,隨菴猷
10508,1846,1,清,體本海祥
790,1573,1,明,直方偉
10442,1619,1,明 清,靜觀書禎
10202,1612,1,清,石浪
16561,1690,1,清,陶谷
10857,1740,1,清,悟靈
225,1638,1,明 清,別牧純
840,1597,1,清,竺微智泰
8375,1624,1,清,雪帆舷
16310,1614,1,明 清,吉禾成
15404,1612,1,明 清,妙行
254,1560,1,明,廣承
9224,1580,1,清,道源禮
3421,1635,1,清,冠嵋瀚
7213,1600,1,清,微旨朗
9630,1596,1,清,慧修解
9512,1612,1,清,石鏗年
10584,1577,1,明,大方
10604,1628,1,明,偶然
10792,1655,1,清,拙山
10094,1612,1,清,履曇凉
9695,1593,1,清,興化佛果廣
64,1555,1,明,本智
10887,1540,1,明,明律
10394,1840,1,清,尊美仁里
971,1596,1,清,南雲暐
16658,1624,1,明 清,沈荃
3653,1610,1,清,洪暹
8011,1612,1,清,智願
5595,1621,1,清,慈裔法衍
10468,1688,1,清,靈峰福住
3466,1614,1,清,恆靖真祐
3708,1655,1,清,超嶼
6974,1677,1,清,潛修勝悅
16386,1662,1,清,吳岐生
16848,1619,1,明 清,白文選
8891,1593,1,清,百拙倫
8484,1634,1,清,昱堂成炯
9394,1626,1,清,三賢乾維
9391,1626,1,清,穎如宗貴
9591,1630,1,清,峻峰明德
12245,1509,1,明,陸樹聲
16684,1665,1,清,菩提靈祖
3254,1620,1,清,古漁薪逸
8030,1610,1,清,洞初度
3351,1623,1,明 清,印宸
3342,1620,1,明 清,淨範
8371,1604,1,清,別峰秀
7067,1599,1,清,林野樸維
8110,1547,1,明,偃師普佑
8516,1619,1,清,燈洪
8115,1547,1,明,宛平可暹
10677,1685,1,清,至善
10284,1695,1,清,改庵際更
620,1567,1,明,覺田
6887,1611,1,清,醒閒智
1445,1625,1,清,覺範
8096,1593,1,清,樵風淨妙
10469,1708,1,清,涵空源長
1598,1600,1,清,弗為祚
8814,1596,1,清,漢牧照
8711,1606,1,清,庭南筏
556,1594,1,清,自謙讓
16628,1704,1,清,高士鑰
5249,1798,1,清,真演
8300,1699,1,清,廣福清
885,1597,1,清,三止印昇
9351,1616,1,清,參石峨
9436,1637,1,清,溪舌寂宣
9693,1593,1,清,轉機識
9620,1634,1,清,簡文真印
16459,1614,1,清,許瑤圃
5759,1603,1,清,大川燈濟
3305,1614,1,明 清,行凌
8105,1522,1,明,鰲谷妙銀
10366,1558,1,清,按指契穎
6817,1597,1,清,石床印平
5754,1603,1,清,慈祥燈遠
9131,1609,1,清,六恒
146,1603,1,清,性胤
8809,1596,1,清,禹風叟
10124,1603,1,清,殊倫相
10626,1612,1,明,大慈
3161,1597,1,明 清,正喦
7379,1424,1,明,天倫義
9612,1634,1,清,洞野先
2153,1605,1,清,無依仁
4813,1621,1,清,慈昆法玉 
3190,1604,1,明 清,性空本實
6918,1618,1,清,鏡天宗照
9682,1605,1,清,介白素
8663,1608,1,清,天山超仙
8082,1599,1,清,指源淨信
6900,1597,1,清,百獃善
1759,1600,1,明,慧聞圓
10756,1680,1,清,石白
14695,1591,1,明,陶珽
10248,1690,1,清,朗緣律杲
3378,1627,1,明 清,本瀛
14045,1511,1,明,陳以勤
3196,1605,1,明 清,破崖弘繼
10884,1531,1,明,王邦均
7050,1599,1,清,雪堂耜
8087,1599,1,清,介眉淨傳
10423,1740,1,清,雪舡
2224,1605,1,清,徵聖圖
16231,1546,1,明,馮昌曆
8074,1605,1,明 清,端實淨嚴
498,1594,1,清,曦崑玉
381,1554,1,明,廣伸
10096,1618,1,清,師王𠁼
8889,1593,1,清,旭峰焯
7125,1610,1,清,行之顯篤
9311,1620,1,清,霜樵謂超
10255,1757,1,清,德山律如
10793,1621,1,清,徧知正
4060,1404,1,明,天然銳
1028,1594,1,清,微菴研
517,1594,1,清,惟一宗
2742,1597,2,清,古鼎超振
6811,1597,1,清,凝真印定
367,1608,1,明 清,達尊
6925,1603,1,清,大凡昌宗
3137,1605,1,清,辨菴光
4469,1622,1,明 清,青龍德風
9116,1608,1,清,默可本符
7075,1599,1,清,方為戒
3678,1614,1,清,最正
6899,1597,1,清,一念龍
778,1573,1,明,祖印證
16230,1546,1,明,陳蕖
9991,1623,1,清,豁然圓成
10129,1603,1,清,閬仙怡
8469,1626,1,清,嗣宗光悠
3306,1614,1,明 清,紫谷智覺
8016,1780,1,清,秋浦澄朗
9248,1628,1,清,明巖照
1189,1741,1,清,際醒
10294,1742,1,清,雪旵昌玉
8732,1594,1,清,雨峰綱
6891,1604,1,清,麗眉釆
1468,1588,1,清,幻生伊
9828,1615,1,清,東溪信
16453,1594,1,明 清,幽明
5177,1597,1,清,蓮池聞
536,1594,1,清,明初復
9431,1637,1,清,石林道輝
16254,1599,1,清,張朝珍
1375,1630,1,清,立夫傑
1107,1596,1,清,破雲義
10486,1679,1,清,毓安源福
7321,1404,1,明,大慧淳
10099,1611,1,清,羅紹棠
451,1596,1,清,顯權
882,1597,1,清,中天照朗
3191,1605,1,明 清,巨冶濟教
14063,1547,1,明,圓廣
9626,1634,1,清,越倫曠
9287,1604,1,清,得坤展厚
314,1593,1,清,超溟
8094,1593,1,清,深谷淨岑
8490,1625,1,清,力端
8626,1616,1,清,璨衲如章
9454,1631,1,清,雲石寂遐
9768,1610,1,清,大智明會
16337,1483,1,明,守愚
10820,1659,1,清,淨明
9904,1660,1,清,明璽法光
8515,1625,1,清,宗位
8657,1608,1,清,道岸超登
8601,1603,1,清,參唯超炯
433,1547,1,明,鎮澄
10305,1731,1,清,妙祥瑞
7212,1613,1,明 清,千華濟裕
9818,1612,2,清,明心佛音
9005,1596,1,清,石樵玘
4161,1619,1,清,天倪發昱
10654,1589,1,明 清,心空海學
10250,1753,1,清,淨一律禪
5163,1483,1,明,大覺圓
8890,1593,1,清,千山峻
810,1573,1,明,月航緇
9426,1626,1,清,恒燦傳明
10710,1632,1,清,頓悟
9965,1628,1,清,古林隆玉
1149,1603,1,清,吳光裕
8701,1611,1,清,宗極益證
16634,1706,1,清,張冠村
3216,1604,1,清,密傳能
9157,1626,1,清,德現
9309,1605,1,清,鑒衡謨
4084,1404,1,明,祖堂興
9517,1593,1,清,傑峰解
10109,1625,1,清,韞白德玉
9536,1608,1,清,機誠如
8019,1703,1,清,竹堂祥焸
8599,1589,1,明 清,體真超定
3189,1604,1,明 清,漚永慧
1912,1600,1,清,鵬雲宏
10650,1599,1,明,楚石
7116,1596,1,清,燦容義
6882,1611,1,清,長靈道祐
9276,1609,1,清,別傳續
16349,1516,1,明,無礙
8650,1615,1,清,法圓曇
8596,1597,1,清,三能性柔
9338,1546,1,明,超逸
13770,1522,1,明,胡
9825,1615,1,清,通濟行
16145,1597,1,明,張振宇
3253,1622,1,清,萬中海祿
6910,1603,1,清,大都定
9538,1608,1,清,盤機銘
8853,1594,1,清,天資粹
7357,1423,1,明,信庵諶
9057,1612,1,清,忍菴信宗
10091,1619,1,清,斷崖淨
10150,1685,1,清,妙嚴隆
3654,1594,1,清,行古
8527,1631,1,清,學愚
16342,1605,1,明,李嘉兆
1165,1591,1,清,無語寂舜
6950,1598,1,清,竹航海
9837,1640,1,清,明哲
3617,1605,1,清,蒼巖徹石
3207,1608,1,明 清,行臻
7129,1629,1,清,大樸環
8842,1594,1,清,少古傑
8373,1624,1,清,大潛震
2435,1598,1,清,清素德訥
833,1597,1,清,竺意普傳
2311,1604,1,明 清,行海
15637,1674,1,清,愛新覺羅胤礽
9429,1626,1,清,可默傳敏
7086,1593,1,清,範圍澤
3884,1404,1,明,海雲深
9318,1631,1,清,載月舟
392,1546,1,明,德清
9477,1626,1,清,續之光世
3224,1599,1,清,克初岱
3493,1614,1,清,子鏡性住
2,1639,1,清,鑑堂一
6803,1597,1,清,忍微印道
8509,1623,1,清,正燈
8346,1704,1,清,梵音實裕
3361,1626,1,明 清,本開
7325,1404,1,明,鍔峰泰
3370,1626,1,明 清,徹綱
16591,1601,1,清,厫將軍
10794,1646,1,明 清,藥雨
2328,1661,1,清,法澤
8804,1596,1,清,奇石玉
1379,1630,1,清,冰崖響
2309,1591,1,明,可全
7244,1599,2,清,法雨瀛
16279,1574,1,明,李鋕
10047,1612,1,清,樗木潔
3268,1608,1,清,行杲
15716,1408,1,明,沈福誠
595,1516,1,明,默菴慧聞
9158,1626,1,清,德麟
5763,1603,2,清,妙德燈鑑
14465,1738,1,清,羅桑華丹益希
760,1580,1,明 清,淨心玉
8688,1593,1,清,幻松蔭
10933,1521,1,明,惠忍
