id,birthY,gender,nationality,label
6742,951,1,北宋,佛跡雲皎
15033,1039,1,北宋,顯化志言
2661,934,1,北宋,祥符雲豁
6777,1326,1,明,義首座
4759,864,1,五代十國,滄谿璘
6093,1020,1,北宋,萬壽圓
4022,855,1,五代十國,郢州桐泉
6242,864,1,五代十國,英州觀音
5008,891,1,北宋,觀音安
5962,884,1,北宋,契雲
11122,834,1,唐,慈燈
1235,1307,1,元,大彰
1417,1098,1,南宋,慧升
671,1009,1,北宋,可真
2256,998,1,北宋,慧才
4948,885,1,五代十國,撫州覆船
440,1129,1,南宋,寶曇
7563,998,1,北宋,護國齊月
6203,922,1,北宋,寶林海月
4546,1106,1,南宋,大清鑑
5036,992,1,北宋,日益
154,1235,1,元,拔合思巴
3561,1089,1,宋,頴
15765,876,1,北宋,德嚴
7556,976,1,北宋,承天應
2631,895,1,北宋,智遠
4844,864,1,五代十國,南臺勤
4878,1057,1,北宋,元豐清滿
4062,856,1,唐,吉州秋山
4341,965,1,北宋,雙林已
15295,988,2,北宋,荊國大長公主
10567,1315,1,元,雲屋慈
1253,1130,1,南宋,宗演
2439,1333,1,明,無極
7790,848,1,北宋,廣孝處微
151,1265,1,元,性澄
6360,1007,1,北宋,妙峰如璨
6687,1151,1,南宋,龍溪文
7883,1091,1,南宋,普照戒
6686,1152,1,南宋,雪峰霜林果
16830,1335,1,明,心覺源
4581,938,1,北宋,寶津
5870,835,1,五代十國,法志
15645,1097,1,南宋,呂頤浩
4542,1066,1,南宋,烏回良範
4843,864,1,唐,志先 
2632,913,1,北宋,法安
4433,1002,1,北宋,三角慧澤
140,990,1,北宋,尚賢
1368,1010,1,北宋,居訥
6251,864,1,五代十國,雲門朗
6683,1130,1,南宋,移忠得一
15673,1355,1,明,月庭朗
14131,910,1,北宋,傅章
14794,1250,1,明,高鳳
5809,1108,1,南宋,簡庵嗣清
2842,978,1,北宋,全舉
5282,1381,1,明,照堂默
7912,1084,1,南宋,仰山季
4308,926,1,北宋,懷志
5741,1130,1,南宋,南禪大用
4173,868,1,宋,遇緣
14100,882,1,五代十國,馮道
2670,1151,1,明,嗣清
2381,1100,1,南宋,妙雲
15754,846,1,五代十國,童建
15734,1355,1,明,光公
5747,1115,1,南宋,承天法堅
8222,1032,1,北宋,光化祥
5739,1089,1,南宋,如如顏丙
2282,1090,1,南宋,法因
5071,835,1,唐,永光真
15794,1015,1,北宋,從簡
1330,1306,1,明,元鎮
4475,1025,1,北宋,淨光了威
6711,1284,1,元,仲達景
15814,1024,1,北宋,裴士章
5826,1067,1,南宋,方廣深
6571,889,1,北宋,崇勝志圭
2872,1247,1,元,本植
7589,907,1,北宋,靈泉子英
1522,848,1,五代十國,自新
6667,1183,1,南宋,無疑定
4790,864,1,五代十國,天柱山
4845,864,1,唐,高陽法廣
5130,1092,1,南宋,志清
4389,986,1,北宋,香山蘊良
4627,852,1,唐,鹿門譚
4917,1035,1,北宋,道場有規
2627,876,1,北宋,儀晏
2788,1062,1,南宋,道瓊
15800,980,1,北宋,仁詵
4515,1025,1,北宋,洞山擇言 
1753,1224,1,元,邦慧
7888,1091,1,南宋,集成
1415,1092,1,南宋,士珪
7766,817,1,唐,惠朗
174,1185,1,南宋,法照
6255,864,1,五代十國,趙橫山禪師
15120,1230,1,元,膽巴
4929,885,1,唐,延規
15876,1121,2,南宋,袁氏
4195,846,1,五代十國,梁山簡
5214,1385,1,明,天童觀
4968,885,1,唐,天童山新
2651,922,1,北宋,遇賢
4694,1088,1,南宋,保寧興譽
4207,846,1,五代十國,慧廉
4834,996,1,北宋,惟簡
5914,845,1,五代十國,香爐瓊
15630,1011,1,北宋,陶彖
578,1304,1,元,大圭
5929,835,1,五代十國,山滿
2700,1009,1,北宋,惟湛
4679,1053,1,南宋,青原宋齊
6384,905,1,北宋,齊雲慧
4346,965,1,北宋,覺圓上座
257,1025,1,北宋,處凝
2741,1038,1,北宋,慧元
15323,974,1,北宋,諒
15793,1016,1,北宋,高若訥
2995,1312,1,明,木菴司聰
4310,986,1,北宋,道隆
6114,1020,1,北宋,有琛
15764,876,1,北宋,子湖訥
2792,1088,1,南宋,道閑
4294,871,1,唐,鳳翔長興
4925,885,1,北宋,義柔
4769,864,1,五代十國,雙峯慧真
15954,1236,1,元,夢堂
676,917,1,北宋,法燈
6092,1020,1,北宋,寶花願
7875,852,1,五代十國,鷲嶺懷堅
5734,1189,1,南宋,孤雲啟
4168,828,1,五代十國,智顒
442,1089,1,南宋,蘊聞
5382,811,1,唐,正覺
5718,1317,1,明,後
4782,864,1,五代十國,悟通寂
2916,1089,1,南宋,法輝
6289,1018,1,北宋,萬杉善爽
16087,828,2,唐,王氏
4224,854,1,唐,光雲
2734,986,1,北宋,大中立志
13409,1399,1,明,朱瞻基
2925,1230,1,元,澄鑑
6328,996,1,北宋,鷲峰重道
6338,948,1,北宋,興化奉能
6027,1027,1,南宋,慧海
3550,1089,1,宋,善直
6315,984,1,北宋,廣果擇能
7913,1043,1,北宋,慧日南
2728,1027,1,北宋,昭慶
16831,1335,1,明,易恒
14842,882,1,唐,繼暉
15695,1020,1,北宋,宗道
15773,930,1,北宋,張南金
2400,1100,1,南宋,真際德止
15766,876,1,北宋,慧興
4598,845,1,五代十國,百丈安
6112,1077,1,南宋,圓日
2729,1027,1,北宋,曇異
6747,1132,1,南宋,萬壽高峰嶽
13561,1126,1,南宋,周必大
16055,1310,1,元,李斯民
10986,1250,1,元,雲岩淨
2735,1035,1,北宋,果昌
4214,854,1,五代十國,道殷
7936,1053,2,南宋,佛通大師
6736,965,1,北宋,普明澄
6077,1020,1,北宋,法晝
1199,1294,1,元,實法
2957,1272,1,元,東明慧日
15411,1194,1,宋,鐵牛印
5808,1138,1,南宋,天寧勤
2749,1045,1,北宋,無演
6005,1055,1,北宋,智章
2454,847,1,唐,辯才
4440,1002,1,北宋,壽聖楚清
8548,1088,1,南宋,上藍祖卿
15324,966,1,北宋,丁謂
4357,965,1,北宋,辯岑
4570,807,1,唐,陳州石鏡
4545,1115,1,南宋,龍鳴賢
6040,1027,1,北宋,良策
4059,856,1,五代十國,行修慧觀
16114,867,1,五代十國,瑯瑘公志
7600,991,1,北宋,承天普安
394,1275,1,元,德輝
2032,1020,1,北宋,道場慧印
4516,1025,1,北宋,德山瓊 
2461,899,1,五代十國,令參
6022,1027,1,南宋,永因
14322,864,1,唐,袁象先 
15938,1251,1,元,黃氏
16023,1332,2,明,馬玉環
7553,976,1,北宋,澄慧惟昞
2401,839,1,唐,太文
5686,1317,1,明,法印
2195,1055,1,北宋,擇卿
6720,970,1,北宋,什邡方水
15724,1118,1,南宋,趙抦
6763,1275,1,明,圓宗性
7340,1258,1,元,馮海粟
348,1169,1,南宋,道沖
2561,839,1,唐,陸希聲
4745,864,1,五代十國,道遵法雲
8237,943,1,北宋,雲巖清眺
2756,1047,1,北宋,自覺
4788,864,1,五代十國,福化光
16789,1369,1,明,普旺
4636,835,1,唐,朱谿謙
14134,910,1,五代十國,道雅
4835,996,1,北宋,顯殊
2054,1053,1,北宋,道寧
5101,1246,1,元,正逵
14145,1359,1,明,朱棡
6088,1020,1,北宋,道芳
384,840,1,北宋,廣輝
5258,921,1,北宋,夾山真
14560,1038,1,宋,李商老
1265,1222,1,元,了性
15868,1053,1,北宋,席震
5943,805,1,唐,祗闍山和尚
4872,993,1,北宋,雲門靈侃
6277,1032,1,北宋,龍興居嶽
6434,929,1,北宋,圓通利柔
16885,1286,1,元,吳善
15930,1238,1,元,山明
2516,864,1,五代十國,彥求
3547,1090,1,南宋,悟本
5742,1090,1,南宋,法燈
6755,1280,1,明,翠山志理
752,992,1,北宋,方會
4862,993,1,北宋,觀音啟
6358,1009,1,北宋,花藥常選
2787,1020,1,南宋,覺然
6493,885,1,北宋,木平道達
15568,842,1,唐,巨知古
4856,1035,1,北宋,應夫
6081,1020,1,北宋,載儀
1827,1296,1,元,賢寬
15009,859,1,五代十國,魏仲甫
2643,910,1,北宋,玄應
1173,1256,1,元,德海
16859,1231,1,元,松山
2820,1089,1,南宋,有明
16903,1209,1,元,行育
7930,1043,1,北宋,合州鑑
4883,993,1,宋,智明
15413,1101,1,南宋,羅肇常
5721,1151,1,元,曇
6111,1077,1,南宋,圓覺曇
4445,1002,1,北宋,月珠祖鑑
4289,830,1,唐,太行克賓
7880,1091,1,南宋,保安超
5733,1170,1,南宋,草堂隆
16945,1255,1,元,巴領琅甬三藏
4534,971,1,北宋,澄湜
5678,1194,1,元,覺
7572,983,1,北宋,姜山方
7533,1062,1,南宋,泐潭惟足
5880,879,1,五代十國,含珠真
15646,1100,1,南宋,羅氏
2998,1316,1,明,牧隱文謙
5738,1119,1,南宋,黃山正因
14663,829,1,唐,饒京
4936,885,1,唐,道峯慧炬
6286,1032,1,北宋,翠巖惠空
14060,1258,1,元,無文傳
2517,871,1,五代十國,師會
352,891,1,北宋,道原
5923,807,1,五代十國,通玄
15359,1152,1,南宋,韓侂冑
6247,864,1,五代十國,東天廣慈
6533,870,1,五代十國,鎮境遇緣
6733,965,1,北宋,安樂照嚴
15729,1271,1,元,葛氏
4230,854,1,五代十國,寶資
6198,922,1,北宋,永泰宗寶
4437,1002,1,北宋,廣慧達杲
14103,845,1,唐,孫偓
2888,962,1,宋,般若從進
894,1178,1,南宋,師範   
14571,864,1,五代十國,道舟
5044,1065,1,南宋,脩造
15931,1275,1,元,無能教
7547,1022,1,北宋,蔣山可政
5744,1067,2,北宋,淨居尼慧溫
2093,1203,1,元,中和璋
2034,1045,1,北宋,擇瑛
1508,1121,1,南宋,曇密
5032,992,1,北宋,知淵
5637,1213,1,元,王崖振
14674,846,1,唐,繼能
4110,841,1,五代十國,華光範
7376,1381,1,明,金寶藏
15813,1024,1,北宋,慕閑
15593,997,1,北宋,孔輔道
2923,1193,1,南宋,別山祖智
2042,991,1,北宋,法英
4629,852,1,五代十國,智靜
10883,1344,1,明,杜聖
16054,1310,1,元,石泉處士
7593,991,1,北宋,西禪繼圖
663,854,1,五代十國,道匡
14932,934,1,唐,張承貴
11269,931,1,北宋,知遜
12237,1049,1,北宋,秦觀
1793,860,1,五代十國,修行
2367,1045,1,南宋,思梵
14617,889,1,五代十國,道丕
4143,1290,1,元,滋澤翁
4188,860,1,五代十國,文義
6393,929,1,北宋,楊岐居蘊
6270,864,1,北宋,桃園曦朗
15070,964,1,宋,義全
4985,885,1,北宋,靈隱玄本
5899,938,1,北宋,惠遠
4571,807,1,唐,青剉如觀
3847,1388,1,明,湛淵奫
5710,1318,1,明,行
11277,933,1,北宋,張洎
7389,1201,1,南宋,竹屋簡
4255,867,1,五代十國,紹修
4438,1035,1,北宋,慧林常悟
4473,1062,1,北宋,道淵
4698,1091,1,南宋,光孝思徹
6067,993,1,北宋,真悟
8212,1080,1,南宋,北禪宗覺
1382,1091,1,南宋,法智
2720,1016,1,北宋,金山懷賢
3600,1089,1,南宋,微
14092,822,1,唐,法貞
15605,1289,1,元,蔣德勝
1666,828,1,唐,嘉州黑水
6045,1042,1,北宋,惟初
6274,864,1,北宋,大溈承
1612,862,1,五代十國,道潛
4665,1032,1,北宋,龍蟠曇廣
2091,898,1,北宋,緣德
8578,807,1,唐,靈泉洪密
4604,845,1,五代十國,石門遵
4927,885,1,五代十國,行言
4247,835,1,五代十國,神祿
5310,1294,1,明,慈化普菴
7415,1002,1,北宋,仰山清簡
7648,850,1,唐,靈瑞和尚
7404,1110,1,南宋,歸雲宣
15140,1272,1,元,法洪
685,1281,1,元,廣漩
1472,1048,1,北宋,普交
4414,986,1,北宋,慶善守隆
8224,1032,1,北宋,果侍者
16213,1392,1,明,陸友諒
390,1237,1,元,德珍
4864,993,1,北宋,體明圓鑑
13738,1267,1,元,聞
6371,885,1,五代十國,歸宗省一
6302,926,1,北宋,開福從受
13380,921,1,五代十國,柴榮
5955,837,1,五代十國,永壽
2250,1328,1,明,董伽
5950,837,1,五代十國,龍峻山和尚
4599,845,1,五代十國,疎山證
7916,1043,2,北宋,西京尼道深
3578,1089,1,南宋,冲
2949,1257,1,元,文節
7494,1025,1,北宋,無相繼才
3556,1089,2,南宋,妙道
7879,840,1,五代十國,池隆山主
11263,903,1,北宋,道圓
5069,840,1,唐,上藍慶
2618,867,1,五代十國,休復
14845,853,1,五代十國,韓洙
1269,828,1,唐,全豁
4631,852,1,五代十國,知儼
1408,1010,1,北宋,慎徽
4724,1042,1,北宋,元禮首座
5641,1093,1,南宋,吳十三道人
5836,1018,1,南宋,法閦
6125,1035,1,北宋,妙機
7884,1085,1,南宋,翠巖宗靜
2733,1031,1,北宋,西余淨端
15950,1275,1,元,愚太古
4219,854,1,五代十國,報慈慧朗
6172,980,1,北宋,李林宗
6349,997,1,北宋,德山文捷
6168,980,1,北宋,開元法明
2226,1062,1,宋,梵章
2874,1393,1,明,能持
6047,1027,1,北宋,熙詠
4887,1027,1,北宋,慈濟聰
5920,845,1,五代十國,祥光遠
5180,1294,1,元,希顏
331,950,1,北宋,源清
31,992,1,北宋,仁勇
13385,1010,1,北宋,趙禎
1765,1275,1,明,西源達
7497,1025,1,北宋,褒親有瑞
6462,929,1,北宋,明州智遠
16755,1317,1,元,范伯和
4316,919,1,五代十國,奉先深
10559,871,1,唐,行滿
805,1304,1,元,明教
14534,1060,1,宋,鄒浩
5296,1275,1,元,羅山常
4651,889,1,五代十國,觀志
4295,911,1,北宋,廣慧真
5645,1155,1,南宋,徹
4118,841,1,唐,重滿
13812,1093,1,南宋,安慧
13821,1083,1,南宋,楚光
15667,1355,1,明,廣銘
15697,1015,1,北宋,利儼
6649,1108,1,南宋,瑞巖順和尚
6514,867,1,北宋,奉先慧同
7558,976,1,北宋,興陽啟珊
1790,860,1,五代十國,修文
113,1201,1,南宋,天台妙倫
4752,864,1,五代十國,華嚴慧
7573,983,1,北宋,繼詮海月
15018,836,1,五代十國,韋莊
2674,963,1,北宋,慶昭
4372,989,1,北宋,善端
5966,807,1,五代十國,宗敏
15624,979,1,北宋,仁普
5651,1347,1,明,新
7887,1091,1,南宋,烏巨正光
6243,864,1,五代十國,雲門煦
2660,935,1,北宋,慶祥
5330,1054,1,北宋,兜率惟顯
12264,1056,1,北宋,有誠
15783,967,1,北宋,平侍者
4669,1058,1,北宋,大洪智
3487,1014,1,北宋,杲
1268,1222,1,元,柏林潭
6756,1280,1,明,淨土永顯
14019,1036,1,北宋,宋放
15772,930,1,五代十國,思
3014,1331,1,明,止堂大山
2887,835,1,唐,佛日本空
4568,846,1,唐,大浪和尚
5901,938,1,五代十國,守方
3724,1046,1,南宋,介然
3606,1130,1,南宋,法明
8229,943,1,北宋,大陽祈
6265,864,1,北宋,白雲福
8223,1032,1,北宋,延洪善
14075,813,1,唐,李商隱
4600,845,1,五代十國,五峰行繼
7559,946,1,北宋,投子圓修
13908,1336,1,明,高啟
2877,1016,1,宋,道卿
15340,967,1,北宋,鍾離瑾
14015,816,1,唐,行明
6666,1183,1,南宋,無傳祖
4971,885,1,唐,天童清簡
7914,1043,1,北宋,資聖南
5894,938,1,五代十國,法華
4034,807,1,唐,谷山藏
12444,1032,1,北宋,趙曙
7464,1093,1,南宋,雪竇僧彥
1422,1093,1,宋,釋雲辯
7537,1045,1,北宋,興教慧淳
13381,847,1,五代十國,王建 
16927,1262,1,元,至福
4984,885,1,唐,瑞龍希圓
7445,1002,1,北宋,興化法澄
15051,1056,1,南宋,慧古
5157,1201,1,南宋,絕象鑒
4262,885,1,宋,玄旨
4005,835,1,唐,行朗
4466,1025,1,北宋,棲真德嵩
665,876,1,五代十國,契如
7473,1025,1,北宋,欽山普初
835,1177,1,南宋,妙堪
12358,1055,1,北宋,壽介
15872,1035,2,北宋,劉氏
11267,931,1,北宋,清沼
3444,1315,1,明,竺隱弘道
6538,846,1,五代十國,朗州法操
2696,993,1,北宋,文達
6780,1393,1,明,無相智成
7435,1002,1,北宋,清平楚金
6475,885,1,北宋,寶華懷古
5907,862,1,五代十國,通性
2740,1036,1,北宋,黃檗道全
2988,1307,1,明,無旨可授
13794,1078,1,宋,耿延禧
6015,1035,1,北宋,普滿明
16757,1317,1,元,士瞻杓
2460,905,1,五代十國,願齊
4338,965,1,北宋,龍華寶覺
6032,1027,1,南宋,曹山月
7405,1110,1,南宋,平山亮
4520,1061,1,北宋,三角智堯
14808,845,1,唐,于
2878,1149,1,宋,了源
15757,846,1,五代十國,鑒
4908,1103,1,南宋,資福處良
1403,1104,1,南宋,遵璞
4218,854,1,五代十國,常慧
2234,1062,1,南宋,景淳
942,830,1,唐,存獎
14882,862,1,五代十國,鴻靜
6123,1035,1,北宋,齊月
6769,1174,1,南宋,象潭泳
4993,891,1,北宋,可弘
379,1276,1,元,蒙潤
7519,1028,1,北宋,方廣有達
6151,1020,1,北宋,懷義
6438,929,1,北宋,東禪清顯
6010,1035,1,北宋,紹通
4830,984,1,北宋,五祖山秀
4597,845,1,唐,黃檗慧
15898,1169,2,南宋,郭氏
707,1264,1,元,崇會
7542,1045,1,北宋,普濟道堅
1421,1035,1,北宋,楚明
4016,805,1,五代十國,善道
4978,885,1,唐,功臣道慈
2751,1025,1,北宋,曉津
1768,1317,1,明,仲羲
5729,1219,1,元,古智喆
15,1284,1,元,大訢
7532,1045,1,北宋,福嚴寘
4191,860,1,五代十國,智作
1414,1067,1,宋,智才
